date,state,dem_chance,rep_chance
9/3/20,Florida,0.58695,0.41305
9/3/20,District of Columbia,1,0
9/3/20,Delaware,0.997275,0.002725
9/3/20,Connecticut,0.979525,0.020475
9/3/20,Colorado,0.85315,0.14685
9/3/20,California,0.997325,0.002675
9/3/20,Arkansas,0.063075,0.936925
9/3/20,Arizona,0.5902,0.4098
9/3/20,Alaska,0.1902,0.8098
9/3/20,Alabama,0.020675,0.979325
9/2/20,Wyoming,0.001875,0.998125
9/2/20,Wisconsin,0.73555,0.26445
9/2/20,West Virginia,0.007025,0.992975
9/2/20,Washington,0.987425,0.012575
9/2/20,Virginia,0.93195,0.06805
9/2/20,Vermont,0.990875,0.009125
9/2/20,Utah,0.0475,0.9525
9/2/20,Texas,0.25295,0.74705
9/2/20,Tennessee,0.045925,0.954075
9/2/20,South Dakota,0.033975,0.966025
9/2/20,South Carolina,0.12015,0.87985
9/2/20,Rhode Island,0.984375,0.015625
9/2/20,Pennsylvania,0.691475,0.308525
9/2/20,Oregon,0.914725,0.085275
9/2/20,Oklahoma,0.007825,0.992175
9/2/20,Ohio,0.38575,0.61425
9/2/20,North Dakota,0.012375,0.987625
9/2/20,North Carolina,0.504525,0.495475
9/2/20,New York,0.997975,0.002025
9/2/20,New Mexico,0.912675,0.087325
9/2/20,New Jersey,0.9615,0.0385
9/2/20,New Hampshire,0.70985,0.29015
9/2/20,Nevada,0.772475,0.227525
9/2/20,Nebraska,0.01615,0.98385
9/2/20,NE-3,0.00045,0.99955
9/2/20,NE-2,0.5767,0.4233
9/2/20,NE-1,0.063025,0.936975
9/2/20,Montana,0.11405,0.88595
9/2/20,Missouri,0.100225,0.899775
9/2/20,Mississippi,0.120975,0.879025
9/2/20,Minnesota,0.746925,0.253075
9/2/20,Michigan,0.816175,0.183825
9/2/20,Massachusetts,0.997325,0.002675
9/2/20,Maryland,0.997775,0.002225
9/2/20,Maine,0.773,0.227
9/2/20,ME-2,0.35465,0.64535
9/2/20,ME-1,0.943575,0.056425
9/2/20,Louisiana,0.074325,0.925675
9/2/20,Kentucky,0.0249,0.9751
9/2/20,Kansas,0.0702,0.9298
9/2/20,Iowa,0.30745,0.69255
9/2/20,Indiana,0.047575,0.952425
9/2/20,Illinois,0.994025,0.005975
9/2/20,Idaho,0.005825,0.994175
9/2/20,Hawaii,0.986575,0.013425
9/2/20,Georgia,0.311225,0.688775
9/2/20,Florida,0.6017,0.3983
9/2/20,District of Columbia,1,0
9/2/20,Delaware,0.997,0.003
9/2/20,Connecticut,0.97885,0.02115
9/2/20,Colorado,0.852675,0.147325
9/2/20,California,0.99755,0.00245
9/2/20,Arkansas,0.065,0.935
9/2/20,Arizona,0.59225,0.40775
9/2/20,Alaska,0.1899,0.8101
9/2/20,Alabama,0.020875,0.979125
9/1/20,Wyoming,0.00165,0.99835
9/1/20,Wisconsin,0.693625,0.306375
9/1/20,West Virginia,0.006725,0.993275
9/1/20,Washington,0.98675,0.01325
9/1/20,Virginia,0.921375,0.078625
9/1/20,Vermont,0.9903,0.0097
9/1/20,Utah,0.043575,0.956425
9/1/20,Texas,0.2425,0.7575
9/1/20,Tennessee,0.042475,0.957525
9/1/20,South Dakota,0.0336,0.9664
9/1/20,South Carolina,0.11595,0.88405
9/1/20,Rhode Island,0.9835,0.0165
9/1/20,Pennsylvania,0.685925,0.314075
9/1/20,Oregon,0.9067,0.0933
9/1/20,Oklahoma,0.0066,0.9934
9/1/20,Ohio,0.379175,0.620825
9/1/20,North Dakota,0.0114,0.9886
9/1/20,North Carolina,0.461625,0.538375
9/1/20,New York,0.998025,0.001975
9/1/20,New Mexico,0.9006,0.0994
9/1/20,New Jersey,0.958275,0.041725
9/1/20,New Hampshire,0.692375,0.307625
9/1/20,Nevada,0.758675,0.241325
9/1/20,Nebraska,0.014175,0.985825
9/1/20,NE-3,0.00015,0.99985
9/1/20,NE-2,0.556775,0.443225
9/1/20,NE-1,0.0593,0.9407
9/1/20,Montana,0.110975,0.889025
9/1/20,Missouri,0.095825,0.904175
9/1/20,Mississippi,0.11795,0.88205
9/1/20,Minnesota,0.730875,0.269125
9/1/20,Michigan,0.80445,0.19555
9/1/20,Massachusetts,0.99755,0.00245
9/1/20,Maryland,0.99745,0.00255
9/1/20,Maine,0.763225,0.236775
9/1/20,ME-2,0.339975,0.660025
9/1/20,ME-1,0.93925,0.06075
9/1/20,Louisiana,0.072275,0.927725
9/1/20,Kentucky,0.022925,0.977075
9/1/20,Kansas,0.065225,0.934775
9/1/20,Iowa,0.29405,0.70595
9/1/20,Indiana,0.04335,0.95665
9/1/20,Illinois,0.99265,0.00735
9/1/20,Idaho,0.0056,0.9944
9/1/20,Hawaii,0.985325,0.014675
9/1/20,Georgia,0.303075,0.696925
9/1/20,Florida,0.601525,0.398475
9/1/20,District of Columbia,1,0
9/1/20,Delaware,0.9963,0.0037
9/1/20,Connecticut,0.9764,0.0236
9/1/20,Colorado,0.84105,0.15895
9/1/20,California,0.997125,0.002875
9/1/20,Arkansas,0.060125,0.939875
9/1/20,Arizona,0.550825,0.449175
9/1/20,Alaska,0.179225,0.820775
9/1/20,Alabama,0.018975,0.981025
8/31/20,Wyoming,0.002,0.998
8/31/20,Wisconsin,0.66455,0.33545
8/31/20,West Virginia,0.00705,0.99295
8/31/20,Washington,0.985975,0.014025
8/31/20,Virginia,0.9222,0.0778
8/31/20,Vermont,0.990075,0.009925
8/31/20,Utah,0.0428,0.9572
8/31/20,Texas,0.220275,0.779725
8/31/20,Tennessee,0.042,0.958
8/31/20,South Dakota,0.031875,0.968125
8/31/20,South Carolina,0.116725,0.883275
8/31/20,Rhode Island,0.980375,0.019625
8/31/20,Pennsylvania,0.679,0.321
8/31/20,Oregon,0.90395,0.09605
8/31/20,Oklahoma,0.00735,0.99265
8/31/20,Ohio,0.4018,0.5982
8/31/20,North Dakota,0.01155,0.98845
8/31/20,North Carolina,0.448875,0.551125
8/31/20,New York,0.996975,0.003025
8/31/20,New Mexico,0.899425,0.100575
8/31/20,New Jersey,0.957,0.043
8/31/20,New Hampshire,0.68705,0.31295
8/31/20,Nevada,0.76345,0.23655
8/31/20,Nebraska,0.012875,0.987125
8/31/20,NE-3,0.00035,0.99965
8/31/20,NE-2,0.552375,0.447625
8/31/20,NE-1,0.05775,0.94225
8/31/20,Montana,0.10595,0.89405
8/31/20,Missouri,0.08975,0.91025
8/31/20,Mississippi,0.116275,0.883725
8/31/20,Minnesota,0.6917,0.3083
8/31/20,Michigan,0.794925,0.205075
8/31/20,Massachusetts,0.99625,0.00375
8/31/20,Maryland,0.997325,0.002675
8/31/20,Maine,0.7575,0.2425
8/31/20,ME-2,0.340225,0.659775
8/31/20,ME-1,0.9355,0.0645
8/31/20,Louisiana,0.071425,0.928575
8/31/20,Kentucky,0.02275,0.97725
8/31/20,Kansas,0.065075,0.934925
8/31/20,Iowa,0.287375,0.712625
8/31/20,Indiana,0.043875,0.956125
8/31/20,Illinois,0.99205,0.00795
8/31/20,Idaho,0.005725,0.994275
8/31/20,Hawaii,0.98485,0.01515
8/31/20,Georgia,0.297775,0.702225
8/31/20,Florida,0.59785,0.40215
8/31/20,District of Columbia,1,0
8/31/20,Delaware,0.995675,0.004325
8/31/20,Connecticut,0.974925,0.025075
8/31/20,Colorado,0.849425,0.150575
8/31/20,California,0.996775,0.003225
8/31/20,Arkansas,0.0606,0.9394
8/31/20,Arizona,0.5179,0.4821
8/31/20,Alaska,0.1761,0.8239
8/31/20,Alabama,0.019625,0.980375
8/30/20,Wyoming,0.001975,0.998025
8/30/20,Wisconsin,0.66855,0.33145
8/30/20,West Virginia,0.007625,0.992375
8/30/20,Washington,0.984975,0.015025
8/30/20,Virginia,0.92135,0.07865
8/30/20,Vermont,0.990175,0.009825
8/30/20,Utah,0.046425,0.953575
8/30/20,Texas,0.2345,0.7655
8/30/20,Tennessee,0.047375,0.952625
8/30/20,South Dakota,0.033975,0.966025
8/30/20,South Carolina,0.1239,0.8761
8/30/20,Rhode Island,0.9806,0.0194
8/30/20,Pennsylvania,0.69095,0.30905
8/30/20,Oregon,0.904825,0.095175
8/30/20,Oklahoma,0.00775,0.99225
8/30/20,Ohio,0.418425,0.581575
8/30/20,North Dakota,0.0125,0.9875
8/30/20,North Carolina,0.463225,0.536775
8/30/20,New York,0.997,0.003
8/30/20,New Mexico,0.90065,0.09935
8/30/20,New Jersey,0.9552,0.0448
8/30/20,New Hampshire,0.690375,0.309625
8/30/20,Nevada,0.77175,0.22825
8/30/20,Nebraska,0.015875,0.984125
8/30/20,NE-3,0.0003,0.9997
8/30/20,NE-2,0.565175,0.434825
8/30/20,NE-1,0.0623,0.9377
8/30/20,Montana,0.110625,0.889375
8/30/20,Missouri,0.11545,0.88455
8/30/20,Mississippi,0.122725,0.877275
8/30/20,Minnesota,0.70295,0.29705
8/30/20,Michigan,0.79815,0.20185
8/30/20,Massachusetts,0.9956,0.0044
8/30/20,Maryland,0.9972,0.0028
8/30/20,Maine,0.75925,0.24075
8/30/20,ME-2,0.3445,0.6555
8/30/20,ME-1,0.935675,0.064325
8/30/20,Louisiana,0.0779,0.9221
8/30/20,Kentucky,0.024175,0.975825
8/30/20,Kansas,0.07065,0.92935
8/30/20,Iowa,0.299225,0.700775
8/30/20,Indiana,0.04965,0.95035
8/30/20,Illinois,0.99225,0.00775
8/30/20,Idaho,0.00615,0.99385
8/30/20,Hawaii,0.984625,0.015375
8/30/20,Georgia,0.31865,0.68135
8/30/20,Florida,0.61055,0.38945
8/30/20,District of Columbia,1,0
8/30/20,Delaware,0.995575,0.004425
8/30/20,Connecticut,0.97455,0.02545
8/30/20,Colorado,0.851375,0.148625
8/30/20,California,0.996725,0.003275
8/30/20,Arkansas,0.065875,0.934125
8/30/20,Arizona,0.53105,0.46895
8/30/20,Alaska,0.18415,0.81585
8/30/20,Alabama,0.020075,0.979925
8/29/20,Wyoming,0.001975,0.998025
8/29/20,Wisconsin,0.67555,0.32445
8/29/20,West Virginia,0.0083,0.9917
8/29/20,Washington,0.98605,0.01395
8/29/20,Virginia,0.923125,0.076875
8/29/20,Vermont,0.9913,0.0087
8/29/20,Utah,0.048275,0.951725
8/29/20,Texas,0.239275,0.760725
8/29/20,Tennessee,0.04845,0.95155
8/29/20,South Dakota,0.0384,0.9616
8/29/20,South Carolina,0.128325,0.871675
8/29/20,Rhode Island,0.9811,0.0189
8/29/20,Pennsylvania,0.695475,0.304525
8/29/20,Oregon,0.907275,0.092725
8/29/20,Oklahoma,0.00855,0.99145
8/29/20,Ohio,0.4211,0.5789
8/29/20,North Dakota,0.01455,0.98545
8/29/20,North Carolina,0.4635,0.5365
8/29/20,New York,0.99715,0.00285
8/29/20,New Mexico,0.900025,0.099975
8/29/20,New Jersey,0.95565,0.04435
8/29/20,New Hampshire,0.694925,0.305075
8/29/20,Nevada,0.770175,0.229825
8/29/20,Nebraska,0.0169,0.9831
8/29/20,NE-3,0.00055,0.99945
8/29/20,NE-2,0.567025,0.432975
8/29/20,NE-1,0.0678,0.9322
8/29/20,Montana,0.11765,0.88235
8/29/20,Missouri,0.120775,0.879225
8/29/20,Mississippi,0.122575,0.877425
8/29/20,Minnesota,0.7021,0.2979
8/29/20,Michigan,0.8023,0.1977
8/29/20,Massachusetts,0.995475,0.004525
8/29/20,Maryland,0.9976,0.0024
8/29/20,Maine,0.762925,0.237075
8/29/20,ME-2,0.352575,0.647425
8/29/20,ME-1,0.936225,0.063775
8/29/20,Louisiana,0.0757,0.9243
8/29/20,Kentucky,0.0267,0.9733
8/29/20,Kansas,0.07595,0.92405
8/29/20,Iowa,0.304675,0.695325
8/29/20,Indiana,0.0532,0.9468
8/29/20,Illinois,0.992125,0.007875
8/29/20,Idaho,0.006575,0.993425
8/29/20,Hawaii,0.98515,0.01485
8/29/20,Georgia,0.321925,0.678075
8/29/20,Florida,0.6136,0.3864
8/29/20,District of Columbia,1,0
8/29/20,Delaware,0.995875,0.004125
8/29/20,Connecticut,0.9744,0.0256
8/29/20,Colorado,0.853325,0.146675
8/29/20,California,0.996875,0.003125
8/29/20,Arkansas,0.067175,0.932825
8/29/20,Arizona,0.536725,0.463275
8/29/20,Alaska,0.191625,0.808375
8/29/20,Alabama,0.02165,0.97835
8/28/20,Wyoming,0.002275,0.997725
8/28/20,Wisconsin,0.6773,0.3227
8/28/20,West Virginia,0.007625,0.992375
8/28/20,Washington,0.985925,0.014075
8/28/20,Virginia,0.92375,0.07625
8/28/20,Vermont,0.989775,0.010225
8/28/20,Utah,0.0491,0.9509
8/28/20,Texas,0.24085,0.75915
8/28/20,Tennessee,0.0486,0.9514
8/28/20,South Dakota,0.038175,0.961825
8/28/20,South Carolina,0.128075,0.871925
8/28/20,Rhode Island,0.98095,0.01905
8/28/20,Pennsylvania,0.6976,0.3024
8/28/20,Oregon,0.90395,0.09605
8/28/20,Oklahoma,0.007425,0.992575
8/28/20,Ohio,0.423625,0.576375
8/28/20,North Dakota,0.0133,0.9867
8/28/20,North Carolina,0.469625,0.530375
8/28/20,New York,0.99725,0.00275
8/28/20,New Mexico,0.9008,0.0992
8/28/20,New Jersey,0.95545,0.04455
8/28/20,New Hampshire,0.6965,0.3035
8/28/20,Nevada,0.7711,0.2289
8/28/20,Nebraska,0.01665,0.98335
8/28/20,NE-3,0.000575,0.999425
8/28/20,NE-2,0.569825,0.430175
8/28/20,NE-1,0.064875,0.935125
8/28/20,Montana,0.11665,0.88335
8/28/20,Missouri,0.1198,0.8802
8/28/20,Mississippi,0.1221,0.8779
8/28/20,Minnesota,0.705075,0.294925
8/28/20,Michigan,0.801275,0.198725
8/28/20,Massachusetts,0.996,0.004
8/28/20,Maryland,0.997225,0.002775
8/28/20,Maine,0.761675,0.238325
8/28/20,ME-2,0.354325,0.645675
8/28/20,ME-1,0.936675,0.063325
8/28/20,Louisiana,0.076875,0.923125
8/28/20,Kentucky,0.026275,0.973725
8/28/20,Kansas,0.072925,0.927075
8/28/20,Iowa,0.304225,0.695775
8/28/20,Indiana,0.049975,0.950025
8/28/20,Illinois,0.9922,0.0078
8/28/20,Idaho,0.006275,0.993725
8/28/20,Hawaii,0.983725,0.016275
8/28/20,Georgia,0.32265,0.67735
8/28/20,Florida,0.6182,0.3818
8/28/20,District of Columbia,1,0
8/28/20,Delaware,0.99625,0.00375
8/28/20,Connecticut,0.976025,0.023975
8/28/20,Colorado,0.851025,0.148975
8/28/20,California,0.996625,0.003375
8/28/20,Arkansas,0.068725,0.931275
8/28/20,Arizona,0.53835,0.46165
8/28/20,Alaska,0.188725,0.811275
8/28/20,Alabama,0.021375,0.978625
8/27/20,Wyoming,0.0021,0.9979
8/27/20,Wisconsin,0.684725,0.315275
8/27/20,West Virginia,0.008175,0.991825
8/27/20,Washington,0.9868,0.0132
8/27/20,Virginia,0.92455,0.07545
8/27/20,Vermont,0.99205,0.00795
8/27/20,Utah,0.046875,0.953125
8/27/20,Texas,0.2318,0.7682
8/27/20,Tennessee,0.045375,0.954625
8/27/20,South Dakota,0.0376,0.9624
8/27/20,South Carolina,0.124025,0.875975
8/27/20,Rhode Island,0.98245,0.01755
8/27/20,Pennsylvania,0.7047,0.2953
8/27/20,Oregon,0.906975,0.093025
8/27/20,Oklahoma,0.008075,0.991925
8/27/20,Ohio,0.42485,0.57515
8/27/20,North Dakota,0.01305,0.98695
8/27/20,North Carolina,0.467275,0.532725
8/27/20,New York,0.99725,0.00275
8/27/20,New Mexico,0.90485,0.09515
8/27/20,New Jersey,0.955475,0.044525
8/27/20,New Hampshire,0.69915,0.30085
8/27/20,Nevada,0.770725,0.229275
8/27/20,Nebraska,0.01565,0.98435
8/27/20,NE-3,0.00035,0.99965
8/27/20,NE-2,0.564575,0.435425
8/27/20,NE-1,0.063125,0.936875
8/27/20,Montana,0.115625,0.884375
8/27/20,Missouri,0.116275,0.883725
8/27/20,Mississippi,0.115375,0.884625
8/27/20,Minnesota,0.70775,0.29225
8/27/20,Michigan,0.820075,0.179925
8/27/20,Massachusetts,0.99595,0.00405
8/27/20,Maryland,0.9977,0.0023
8/27/20,Maine,0.768825,0.231175
8/27/20,ME-2,0.352375,0.647625
8/27/20,ME-1,0.941,0.059
8/27/20,Louisiana,0.073275,0.926725
8/27/20,Kentucky,0.026275,0.973725
8/27/20,Kansas,0.073325,0.926675
8/27/20,Iowa,0.303725,0.696275
8/27/20,Indiana,0.048575,0.951425
8/27/20,Illinois,0.992475,0.007525
8/27/20,Idaho,0.005925,0.994075
8/27/20,Hawaii,0.984375,0.015625
8/27/20,Georgia,0.32015,0.67985
8/27/20,Florida,0.620275,0.379725
8/27/20,District of Columbia,1,0
8/27/20,Delaware,0.996225,0.003775
8/27/20,Connecticut,0.9765,0.0235
8/27/20,Colorado,0.854025,0.145975
8/27/20,California,0.996375,0.003625
8/27/20,Arkansas,0.065325,0.934675
8/27/20,Arizona,0.53745,0.46255
8/27/20,Alaska,0.182975,0.817025
8/27/20,Alabama,0.02125,0.97875
8/26/20,Wyoming,0.002025,0.997975
8/26/20,Wisconsin,0.66575,0.33425
8/26/20,West Virginia,0.00695,0.99305
8/26/20,Washington,0.98735,0.01265
8/26/20,Virginia,0.923125,0.076875
8/26/20,Vermont,0.991425,0.008575
8/26/20,Utah,0.047025,0.952975
8/26/20,Texas,0.233275,0.766725
8/26/20,Tennessee,0.045375,0.954625
8/26/20,South Dakota,0.0343,0.9657
8/26/20,South Carolina,0.123975,0.876025
8/26/20,Rhode Island,0.9802,0.0198
8/26/20,Pennsylvania,0.7081,0.2919
8/26/20,Oregon,0.907725,0.092275
8/26/20,Oklahoma,0.007375,0.992625
8/26/20,Ohio,0.421675,0.578325
8/26/20,North Dakota,0.01325,0.98675
8/26/20,North Carolina,0.4666,0.5334
8/26/20,New York,0.997375,0.002625
8/26/20,New Mexico,0.8995,0.1005
8/26/20,New Jersey,0.95555,0.04445
8/26/20,New Hampshire,0.6968,0.3032
8/26/20,Nevada,0.77065,0.22935
8/26/20,Nebraska,0.015675,0.984325
8/26/20,NE-3,0.0006,0.9994
8/26/20,NE-2,0.560625,0.439375
8/26/20,NE-1,0.063475,0.936525
8/26/20,Montana,0.11005,0.88995
8/26/20,Missouri,0.116,0.884
8/26/20,Mississippi,0.1155,0.8845
8/26/20,Minnesota,0.70395,0.29605
8/26/20,Michigan,0.818175,0.181825
8/26/20,Massachusetts,0.995525,0.004475
8/26/20,Maryland,0.99735,0.00265
8/26/20,Maine,0.765825,0.234175
8/26/20,ME-2,0.34555,0.65445
8/26/20,ME-1,0.93955,0.06045
8/26/20,Louisiana,0.073325,0.926675
8/26/20,Kentucky,0.0252,0.9748
8/26/20,Kansas,0.073125,0.926875
8/26/20,Iowa,0.30335,0.69665
8/26/20,Indiana,0.04915,0.95085
8/26/20,Illinois,0.992475,0.007525
8/26/20,Idaho,0.00615,0.99385
8/26/20,Hawaii,0.98385,0.01615
8/26/20,Georgia,0.3203,0.6797
8/26/20,Florida,0.618225,0.381775
8/26/20,District of Columbia,1,0
8/26/20,Delaware,0.995725,0.004275
8/26/20,Connecticut,0.97485,0.02515
8/26/20,Colorado,0.8504,0.1496
8/26/20,California,0.996675,0.003325
8/26/20,Arkansas,0.0652,0.9348
8/26/20,Arizona,0.5335,0.4665
8/26/20,Alaska,0.183325,0.816675
8/26/20,Alabama,0.019875,0.980125
8/25/20,Wyoming,0.001575,0.998425
8/25/20,Wisconsin,0.707625,0.292375
8/25/20,West Virginia,0.0083,0.9917
8/25/20,Washington,0.9876,0.0124
8/25/20,Virginia,0.932175,0.067825
8/25/20,Vermont,0.991825,0.008175
8/25/20,Utah,0.0501,0.9499
8/25/20,Texas,0.2537,0.7463
8/25/20,Tennessee,0.052125,0.947875
8/25/20,South Dakota,0.03945,0.96055
8/25/20,South Carolina,0.135125,0.864875
8/25/20,Rhode Island,0.98305,0.01695
8/25/20,Pennsylvania,0.73615,0.26385
8/25/20,Oregon,0.915925,0.084075
8/25/20,Oklahoma,0.0081,0.9919
8/25/20,Ohio,0.4526,0.5474
8/25/20,North Dakota,0.014475,0.985525
8/25/20,North Carolina,0.495525,0.504475
8/25/20,New York,0.997675,0.002325
8/25/20,New Mexico,0.912975,0.087025
8/25/20,New Jersey,0.960325,0.039675
8/25/20,New Hampshire,0.717475,0.282525
8/25/20,Nevada,0.793075,0.206925
8/25/20,Nebraska,0.0169,0.9831
8/25/20,NE-3,0.0003,0.9997
8/25/20,NE-2,0.59045,0.40955
8/25/20,NE-1,0.067475,0.932525
8/25/20,Montana,0.121875,0.878125
8/25/20,Missouri,0.130375,0.869625
8/25/20,Mississippi,0.12365,0.87635
8/25/20,Minnesota,0.7296,0.2704
8/25/20,Michigan,0.838325,0.161675
8/25/20,Massachusetts,0.996,0.004
8/25/20,Maryland,0.997575,0.002425
8/25/20,Maine,0.779275,0.220725
8/25/20,ME-2,0.36825,0.63175
8/25/20,ME-1,0.943175,0.056825
8/25/20,Louisiana,0.08085,0.91915
8/25/20,Kentucky,0.0274,0.9726
8/25/20,Kansas,0.081925,0.918075
8/25/20,Iowa,0.322575,0.677425
8/25/20,Indiana,0.0562,0.9438
8/25/20,Illinois,0.99315,0.00685
8/25/20,Idaho,0.00645,0.99355
8/25/20,Hawaii,0.98515,0.01485
8/25/20,Georgia,0.339025,0.660975
8/25/20,Florida,0.6543,0.3457
8/25/20,District of Columbia,1,0
8/25/20,Delaware,0.996675,0.003325
8/25/20,Connecticut,0.978775,0.021225
8/25/20,Colorado,0.87005,0.12995
8/25/20,California,0.997175,0.002825
8/25/20,Arkansas,0.073,0.927
8/25/20,Arizona,0.5761,0.4239
8/25/20,Alaska,0.194025,0.805975
8/25/20,Alabama,0.02225,0.97775
8/24/20,Wyoming,0.00185,0.99815
8/24/20,Wisconsin,0.72005,0.27995
8/24/20,West Virginia,0.007775,0.992225
8/24/20,Washington,0.9885,0.0115
8/24/20,Virginia,0.9275,0.0725
8/24/20,Vermont,0.992075,0.007925
8/24/20,Utah,0.0502,0.9498
8/24/20,Texas,0.255625,0.744375
8/24/20,Tennessee,0.0502,0.9498
8/24/20,South Dakota,0.0383,0.9617
8/24/20,South Carolina,0.133425,0.866575
8/24/20,Rhode Island,0.9835,0.0165
8/24/20,Pennsylvania,0.73565,0.26435
8/24/20,Oregon,0.915875,0.084125
8/24/20,Oklahoma,0.00755,0.99245
8/24/20,Ohio,0.4522,0.5478
8/24/20,North Dakota,0.014725,0.985275
8/24/20,North Carolina,0.49555,0.50445
8/24/20,New York,0.997025,0.002975
8/24/20,New Mexico,0.914225,0.085775
8/24/20,New Jersey,0.959425,0.040575
8/24/20,New Hampshire,0.717025,0.282975
8/24/20,Nevada,0.79105,0.20895
8/24/20,Nebraska,0.017175,0.982825
8/24/20,NE-3,0.00035,0.99965
8/24/20,NE-2,0.584775,0.415225
8/24/20,NE-1,0.067875,0.932125
8/24/20,Montana,0.12245,0.87755
8/24/20,Missouri,0.131625,0.868375
8/24/20,Mississippi,0.122875,0.877125
8/24/20,Minnesota,0.7238,0.2762
8/24/20,Michigan,0.83615,0.16385
8/24/20,Massachusetts,0.99575,0.00425
8/24/20,Maryland,0.9976,0.0024
8/24/20,Maine,0.780575,0.219425
8/24/20,ME-2,0.366275,0.633725
8/24/20,ME-1,0.945725,0.054275
8/24/20,Louisiana,0.07925,0.92075
8/24/20,Kentucky,0.02745,0.97255
8/24/20,Kansas,0.082225,0.917775
8/24/20,Iowa,0.3259,0.6741
8/24/20,Indiana,0.0555,0.9445
8/24/20,Illinois,0.993025,0.006975
8/24/20,Idaho,0.0062,0.9938
8/24/20,Hawaii,0.986175,0.013825
8/24/20,Georgia,0.342175,0.657825
8/24/20,Florida,0.6654,0.3346
8/24/20,District of Columbia,1,0
8/24/20,Delaware,0.99815,0.00185
8/24/20,Connecticut,0.978675,0.021325
8/24/20,Colorado,0.866625,0.133375
8/24/20,California,0.997175,0.002825
8/24/20,Arkansas,0.071725,0.928275
8/24/20,Arizona,0.567,0.433
8/24/20,Alaska,0.1945,0.8055
8/24/20,Alabama,0.020825,0.979175
8/23/20,Wyoming,0.00195,0.99805
8/23/20,Wisconsin,0.720875,0.279125
8/23/20,West Virginia,0.007975,0.992025
8/23/20,Washington,0.98845,0.01155
8/23/20,Virginia,0.9285,0.0715
8/23/20,Vermont,0.99115,0.00885
8/23/20,Utah,0.05225,0.94775
8/23/20,Texas,0.274025,0.725975
8/23/20,Tennessee,0.0501,0.9499
8/23/20,South Dakota,0.040775,0.959225
8/23/20,South Carolina,0.1366,0.8634
8/23/20,Rhode Island,0.983525,0.016475
8/23/20,Pennsylvania,0.736575,0.263425
8/23/20,Oregon,0.91915,0.08085
8/23/20,Oklahoma,0.0078,0.9922
8/23/20,Ohio,0.456625,0.543375
8/23/20,North Dakota,0.01625,0.98375
8/23/20,North Carolina,0.487275,0.512725
8/23/20,New York,0.996675,0.003325
8/23/20,New Mexico,0.91165,0.08835
8/23/20,New Jersey,0.95835,0.04165
8/23/20,New Hampshire,0.7219,0.2781
8/23/20,Nevada,0.791125,0.208875
8/23/20,Nebraska,0.018075,0.981925
8/23/20,NE-3,0.0004,0.9996
8/23/20,NE-2,0.5875,0.4125
8/23/20,NE-1,0.0712,0.9288
8/23/20,Montana,0.12485,0.87515
8/23/20,Missouri,0.133025,0.866975
8/23/20,Mississippi,0.12255,0.87745
8/23/20,Minnesota,0.728325,0.271675
8/23/20,Michigan,0.834175,0.165825
8/23/20,Massachusetts,0.99565,0.00435
8/23/20,Maryland,0.997375,0.002625
8/23/20,Maine,0.782875,0.217125
8/23/20,ME-2,0.372625,0.627375
8/23/20,ME-1,0.9429,0.0571
8/23/20,Louisiana,0.091975,0.908025
8/23/20,Kentucky,0.028125,0.971875
8/23/20,Kansas,0.085075,0.914925
8/23/20,Iowa,0.332325,0.667675
8/23/20,Indiana,0.058075,0.941925
8/23/20,Illinois,0.99365,0.00635
8/23/20,Idaho,0.006625,0.993375
8/23/20,Hawaii,0.986475,0.013525
8/23/20,Georgia,0.343275,0.656725
8/23/20,Florida,0.667525,0.332475
8/23/20,District of Columbia,1,0
8/23/20,Delaware,0.997675,0.002325
8/23/20,Connecticut,0.977275,0.022725
8/23/20,Colorado,0.8683,0.1317
8/23/20,California,0.997125,0.002875
8/23/20,Arkansas,0.071675,0.928325
8/23/20,Arizona,0.57765,0.42235
8/23/20,Alaska,0.199025,0.800975
8/23/20,Alabama,0.021425,0.978575
8/22/20,Wyoming,0.00215,0.99785
8/22/20,Wisconsin,0.722275,0.277725
8/22/20,West Virginia,0.00845,0.99155
8/22/20,Washington,0.9882,0.0118
8/22/20,Virginia,0.92695,0.07305
8/22/20,Vermont,0.9922,0.0078
8/22/20,Utah,0.0505,0.9495
8/22/20,Texas,0.2646,0.7354
8/22/20,Tennessee,0.04995,0.95005
8/22/20,South Dakota,0.041325,0.958675
8/22/20,South Carolina,0.1346,0.8654
8/22/20,Rhode Island,0.98455,0.01545
8/22/20,Pennsylvania,0.7358,0.2642
8/22/20,Oregon,0.916725,0.083275
8/22/20,Oklahoma,0.008325,0.991675
8/22/20,Ohio,0.455525,0.544475
8/22/20,North Dakota,0.015,0.985
8/22/20,North Carolina,0.481425,0.518575
8/22/20,New York,0.9972,0.0028
8/22/20,New Mexico,0.912875,0.087125
8/22/20,New Jersey,0.959525,0.040475
8/22/20,New Hampshire,0.72155,0.27845
8/22/20,Nevada,0.78945,0.21055
8/22/20,Nebraska,0.016525,0.983475
8/22/20,NE-3,0.000275,0.999725
8/22/20,NE-2,0.586575,0.413425
8/22/20,NE-1,0.067625,0.932375
8/22/20,Montana,0.125875,0.874125
8/22/20,Missouri,0.1312,0.8688
8/22/20,Mississippi,0.12155,0.87845
8/22/20,Minnesota,0.726375,0.273625
8/22/20,Michigan,0.836875,0.163125
