date,state,dem_chance,rep_chance
Indiana,9/8/20,0.006,0.994
Indiana,9/9/20,0.006,0.994
Indiana,9/10/20,0.005,0.995
Indiana,9/11/20,0.001,0.999
Indiana,9/12/20,0.001,0.999
Indiana,9/13/20,0.001,0.999
Indiana,9/14/20,0.001,0.999
Indiana,9/15/20,0.001,0.999
Indiana,9/16/20,0.002,0.998
Indiana,9/17/20,0.001,0.999
Indiana,9/18/20,0.002,0.998
Indiana,9/19/20,0.001,0.999
Indiana,9/20/20,0.002,0.998
Indiana,9/21/20,0.001,0.999
Indiana,9/22/20,0.001,0.999
Indiana,9/23/20,0.001,0.999
Indiana,9/24/20,0.001,0.999
Indiana,9/25/20,0.002,0.998
Indiana,9/26/20,0.001,0.999
Indiana,9/27/20,0.001,0.999
Indiana,9/28/20,0.001,0.999
Indiana,9/29/20,0.001,0.999
Indiana,9/30/20,0.002,0.998
Indiana,10/1/20,0.002,0.998
Iowa,3/1/20,0.224,0.776
Iowa,3/2/20,0.212,0.788
Iowa,3/3/20,0.213,0.787
Iowa,3/4/20,0.217,0.783
Iowa,3/5/20,0.228,0.772
Iowa,3/6/20,0.235,0.765
Iowa,3/7/20,0.237,0.763
Iowa,3/8/20,0.2,0.8
Iowa,3/9/20,0.219,0.781
Iowa,3/10/20,0.223,0.777
Iowa,3/11/20,0.142,0.858
Iowa,3/12/20,0.144,0.856
Iowa,3/13/20,0.143,0.857
Iowa,3/14/20,0.146,0.855
Iowa,3/15/20,0.145,0.855
Iowa,3/16/20,0.153,0.847
Iowa,3/17/20,0.166,0.834
Iowa,3/18/20,0.165,0.835
Iowa,3/19/20,0.167,0.833
Iowa,3/20/20,0.158,0.842
Iowa,3/21/20,0.165,0.835
Iowa,3/22/20,0.157,0.843
Iowa,3/23/20,0.156,0.844
Iowa,3/24/20,0.152,0.848
Iowa,3/25/20,0.151,0.849
Iowa,3/26/20,0.146,0.854
Iowa,3/27/20,0.14,0.86
Iowa,3/28/20,0.141,0.859
Iowa,3/29/20,0.142,0.858
Iowa,3/30/20,0.14,0.86
Iowa,3/31/20,0.137,0.863
Iowa,4/1/20,0.149,0.851
Iowa,4/2/20,0.153,0.847
Iowa,4/3/20,0.165,0.835
Iowa,4/4/20,0.159,0.841
Iowa,4/5/20,0.16,0.84
Iowa,4/6/20,0.162,0.838
Iowa,4/7/20,0.162,0.838
Iowa,4/8/20,0.157,0.843
Iowa,4/9/20,0.164,0.836
Iowa,4/10/20,0.16,0.84
Iowa,4/11/20,0.166,0.834
Iowa,4/12/20,0.162,0.838
Iowa,4/13/20,0.182,0.818
Iowa,4/14/20,0.177,0.823
Iowa,4/15/20,0.172,0.828
Iowa,4/16/20,0.185,0.815
Iowa,4/17/20,0.194,0.806
Iowa,4/18/20,0.185,0.815
Iowa,4/19/20,0.184,0.816
Iowa,4/20/20,0.183,0.817
Iowa,4/21/20,0.19,0.81
Iowa,4/22/20,0.209,0.791
Iowa,4/23/20,0.231,0.769
Iowa,4/24/20,0.232,0.768
Iowa,4/25/20,0.234,0.766
Iowa,4/26/20,0.236,0.764
Iowa,4/27/20,0.217,0.783
Iowa,4/28/20,0.218,0.782
Iowa,4/29/20,0.218,0.782
Iowa,4/30/20,0.217,0.783
Iowa,5/1/20,0.208,0.792
Iowa,5/2/20,0.234,0.766
Iowa,5/3/20,0.253,0.747
Iowa,5/4/20,0.291,0.709
Iowa,5/5/20,0.292,0.708
Iowa,5/6/20,0.293,0.707
Iowa,5/7/20,0.289,0.711
Iowa,5/8/20,0.284,0.716
Iowa,5/9/20,0.289,0.711
Iowa,5/10/20,0.285,0.715
Iowa,5/11/20,0.291,0.709
Iowa,5/12/20,0.29,0.71
Iowa,5/13/20,0.282,0.718
Iowa,5/14/20,0.286,0.714
Iowa,5/15/20,0.29,0.71
Iowa,5/16/20,0.29,0.71
Iowa,5/17/20,0.29,0.711
Iowa,5/18/20,0.288,0.712
Iowa,5/19/20,0.289,0.711
Iowa,5/20/20,0.278,0.722
Iowa,5/21/20,0.318,0.682
Iowa,5/22/20,0.31,0.69
Iowa,5/23/20,0.299,0.701
Iowa,5/24/20,0.304,0.696
Iowa,5/25/20,0.304,0.696
Iowa,5/26/20,0.314,0.686
Iowa,5/27/20,0.3,0.7
Iowa,5/28/20,0.295,0.705
Iowa,5/29/20,0.295,0.705
Iowa,5/30/20,0.312,0.688
Iowa,5/31/20,0.315,0.685
Iowa,6/1/20,0.336,0.664
Iowa,6/2/20,0.333,0.667
Iowa,6/3/20,0.324,0.676
Iowa,6/4/20,0.316,0.684
Iowa,6/5/20,0.312,0.688
Iowa,6/6/20,0.318,0.682
Iowa,6/7/20,0.329,0.671
Iowa,6/8/20,0.335,0.665
Iowa,6/9/20,0.376,0.624
Iowa,6/10/20,0.384,0.616
Iowa,6/11/20,0.391,0.609
Iowa,6/12/20,0.393,0.607
Iowa,6/13/20,0.385,0.615
Iowa,6/14/20,0.387,0.613
Iowa,6/15/20,0.401,0.599
Iowa,6/16/20,0.401,0.599
Iowa,6/17/20,0.399,0.601
Iowa,6/18/20,0.383,0.617
Iowa,6/19/20,0.384,0.616
Iowa,6/20/20,0.395,0.605
Iowa,6/21/20,0.4,0.6
Iowa,6/22/20,0.377,0.623
Iowa,6/23/20,0.375,0.625
Iowa,6/24/20,0.365,0.635
Iowa,6/25/20,0.388,0.612
Iowa,6/26/20,0.376,0.624
Iowa,6/27/20,0.381,0.619
Iowa,6/28/20,0.359,0.641
Iowa,6/29/20,0.365,0.635
Iowa,6/30/20,0.379,0.621
Iowa,7/1/20,0.392,0.608
Iowa,7/2/20,0.374,0.626
Iowa,7/3/20,0.366,0.634
Iowa,7/4/20,0.363,0.637
Iowa,7/5/20,0.361,0.639
Iowa,7/6/20,0.357,0.643
Iowa,7/7/20,0.365,0.635
Iowa,7/8/20,0.349,0.651
Iowa,7/9/20,0.35,0.65
Iowa,7/10/20,0.377,0.623
Iowa,7/11/20,0.374,0.626
Iowa,7/12/20,0.373,0.627
Iowa,7/13/20,0.361,0.639
Iowa,7/14/20,0.408,0.592
Iowa,7/15/20,0.42,0.58
Iowa,7/16/20,0.426,0.574
Iowa,7/17/20,0.424,0.576
Iowa,7/18/20,0.423,0.577
Iowa,7/19/20,0.418,0.582
Iowa,7/20/20,0.409,0.591
Iowa,7/21/20,0.399,0.601
Iowa,7/22/20,0.391,0.609
Iowa,7/23/20,0.405,0.595
Iowa,7/24/20,0.391,0.609
Iowa,7/25/20,0.373,0.627
Iowa,7/26/20,0.377,0.623
Iowa,7/27/20,0.368,0.632
Iowa,7/28/20,0.365,0.635
Iowa,7/29/20,0.365,0.635
Iowa,7/30/20,0.37,0.63
Iowa,7/31/20,0.373,0.627
Iowa,8/1/20,0.373,0.627
Iowa,8/2/20,0.384,0.616
Iowa,8/3/20,0.376,0.624
Iowa,8/4/20,0.35,0.65
Iowa,8/5/20,0.342,0.658
Iowa,8/6/20,0.382,0.618
Iowa,8/7/20,0.391,0.609
Iowa,8/8/20,0.391,0.609
Iowa,8/9/20,0.382,0.618
Iowa,8/10/20,0.367,0.633
Iowa,8/11/20,0.358,0.642
Iowa,8/12/20,0.363,0.637
Iowa,8/13/20,0.358,0.642
Iowa,8/14/20,0.362,0.638
Iowa,8/15/20,0.361,0.639
Iowa,8/16/20,0.334,0.666
Iowa,8/17/20,0.325,0.675
Iowa,8/18/20,0.334,0.666
Iowa,8/19/20,0.341,0.659
Iowa,8/20/20,0.322,0.678
Iowa,8/21/20,0.328,0.672
Iowa,8/22/20,0.333,0.667
Iowa,8/23/20,0.337,0.663
Iowa,8/24/20,0.367,0.633
Iowa,8/25/20,0.359,0.641
Iowa,8/26/20,0.367,0.633
Iowa,8/27/20,0.337,0.663
Iowa,8/28/20,0.333,0.667
Iowa,8/29/20,0.306,0.694
Iowa,8/30/20,0.309,0.691
Iowa,8/31/20,0.322,0.678
Iowa,9/1/20,0.297,0.703
Iowa,9/2/20,0.317,0.683
Iowa,9/3/20,0.306,0.694
Iowa,9/4/20,0.3,0.7
Iowa,9/5/20,0.303,0.697
Iowa,9/6/20,0.307,0.693
Iowa,9/7/20,0.331,0.669
Iowa,9/8/20,0.333,0.667
Iowa,9/9/20,0.341,0.659
Iowa,9/10/20,0.317,0.683
Iowa,9/11/20,0.289,0.711
Iowa,9/12/20,0.274,0.726
Iowa,9/13/20,0.272,0.728
Iowa,9/14/20,0.284,0.716
Iowa,9/15/20,0.289,0.711
Iowa,9/16/20,0.32,0.68
Iowa,9/17/20,0.329,0.671
Iowa,9/18/20,0.329,0.671
Iowa,9/19/20,0.325,0.675
Iowa,9/20/20,0.32,0.68
Iowa,9/21/20,0.312,0.688
Iowa,9/22/20,0.311,0.689
Iowa,9/23/20,0.334,0.666
Iowa,9/24/20,0.339,0.661
Iowa,9/25/20,0.34,0.66
Iowa,9/26/20,0.336,0.664
Iowa,9/27/20,0.334,0.666
Iowa,9/28/20,0.335,0.665
Iowa,9/29/20,0.351,0.649
Iowa,9/30/20,0.387,0.613
Iowa,10/1/20,0.37,0.63
Kansas,3/1/20,0.024,0.976
Kansas,3/2/20,0.019,0.981
Kansas,3/3/20,0.02,0.98
Kansas,3/4/20,0.021,0.979
Kansas,3/5/20,0.021,0.979
Kansas,3/6/20,0.022,0.978
Kansas,3/7/20,0.021,0.979
Kansas,3/8/20,0.017,0.983
Kansas,3/9/20,0.023,0.977
Kansas,3/10/20,0.022,0.978
Kansas,3/11/20,0.018,0.982
Kansas,3/12/20,0.014,0.986
Kansas,3/13/20,0.015,0.985
Kansas,3/14/20,0.015,0.985
Kansas,3/15/20,0.016,0.984
Kansas,3/16/20,0.016,0.984
Kansas,3/17/20,0.017,0.983
Kansas,3/18/20,0.017,0.983
Kansas,3/19/20,0.016,0.984
Kansas,3/20/20,0.015,0.985
Kansas,3/21/20,0.016,0.984
Kansas,3/22/20,0.016,0.984
Kansas,3/23/20,0.013,0.987
Kansas,3/24/20,0.014,0.986
Kansas,3/25/20,0.013,0.987
Kansas,3/26/20,0.013,0.988
Kansas,3/27/20,0.011,0.989
Kansas,3/28/20,0.012,0.988
Kansas,3/29/20,0.012,0.988
Kansas,3/30/20,0.011,0.989
Kansas,3/31/20,0.011,0.989
Kansas,4/1/20,0.012,0.988
Kansas,4/2/20,0.011,0.989
Kansas,4/3/20,0.012,0.988
Kansas,4/4/20,0.014,0.986
Kansas,4/5/20,0.012,0.988
Kansas,4/6/20,0.013,0.987
Kansas,4/7/20,0.012,0.988
Kansas,4/8/20,0.01,0.99
Kansas,4/9/20,0.011,0.989
Kansas,4/10/20,0.011,0.989
Kansas,4/11/20,0.012,0.988
Kansas,4/12/20,0.012,0.988
Kansas,4/13/20,0.013,0.987
Kansas,4/14/20,0.012,0.988
Kansas,4/15/20,0.013,0.987
Kansas,4/16/20,0.014,0.986
Kansas,4/17/20,0.013,0.987
Kansas,4/18/20,0.013,0.987
Kansas,4/19/20,0.012,0.988
Kansas,4/20/20,0.013,0.987
Kansas,4/21/20,0.013,0.987
Kansas,4/22/20,0.015,0.985
Kansas,4/23/20,0.016,0.984
Kansas,4/24/20,0.017,0.983
Kansas,4/25/20,0.017,0.983
Kansas,4/26/20,0.018,0.982
Kansas,4/27/20,0.016,0.984
Kansas,4/28/20,0.016,0.984
Kansas,4/29/20,0.016,0.984
Kansas,4/30/20,0.014,0.986
Kansas,5/1/20,0.012,0.988
Kansas,5/2/20,0.016,0.984
Kansas,5/3/20,0.017,0.983
Kansas,5/4/20,0.019,0.981
Kansas,5/5/20,0.021,0.979
Kansas,5/6/20,0.021,0.979
Kansas,5/7/20,0.02,0.98
Kansas,5/8/20,0.019,0.981
Kansas,5/9/20,0.019,0.981
Kansas,5/10/20,0.02,0.98
Kansas,5/11/20,0.02,0.98
Kansas,5/12/20,0.023,0.977
Kansas,5/13/20,0.019,0.981
Kansas,5/14/20,0.018,0.982
Kansas,5/15/20,0.019,0.981
Kansas,5/16/20,0.017,0.983
Kansas,5/17/20,0.018,0.982
Kansas,5/18/20,0.017,0.983
Kansas,5/19/20,0.018,0.982
Kansas,5/20/20,0.015,0.985
Kansas,5/21/20,0.022,0.978
Kansas,5/22/20,0.021,0.979
Kansas,5/23/20,0.02,0.98
Kansas,5/24/20,0.021,0.979
Kansas,5/25/20,0.02,0.98
Kansas,5/26/20,0.022,0.978
Kansas,5/27/20,0.018,0.982
Kansas,5/28/20,0.019,0.981
Kansas,5/29/20,0.019,0.981
Kansas,5/30/20,0.022,0.978
Kansas,5/31/20,0.022,0.978
Kansas,6/1/20,0.023,0.977
Kansas,6/2/20,0.021,0.979
Kansas,6/3/20,0.021,0.979
Kansas,6/4/20,0.022,0.978
Kansas,6/5/20,0.02,0.981
Kansas,6/6/20,0.02,0.98
Kansas,6/7/20,0.021,0.979
Kansas,6/8/20,0.023,0.977
Kansas,6/9/20,0.027,0.973
Kansas,6/10/20,0.027,0.973
Kansas,6/11/20,0.03,0.97
Kansas,6/12/20,0.029,0.971
Kansas,6/13/20,0.028,0.972
Kansas,6/14/20,0.027,0.973
Kansas,6/15/20,0.028,0.972
Kansas,6/16/20,0.028,0.972
Kansas,6/17/20,0.027,0.973
Kansas,6/18/20,0.026,0.974
Kansas,6/19/20,0.025,0.975
Kansas,6/20/20,0.027,0.973
Kansas,6/21/20,0.027,0.973
Kansas,6/22/20,0.023,0.977
Kansas,6/23/20,0.022,0.978
Kansas,6/24/20,0.022,0.978
Kansas,6/25/20,0.024,0.976
Kansas,6/26/20,0.021,0.979
Kansas,6/27/20,0.023,0.977
Kansas,6/28/20,0.02,0.98
Kansas,6/29/20,0.021,0.979
Kansas,6/30/20,0.024,0.976
Kansas,7/1/20,0.023,0.977
Kansas,7/2/20,0.021,0.979
Kansas,7/3/20,0.02,0.98
Kansas,7/4/20,0.022,0.978
Kansas,7/5/20,0.021,0.979
Kansas,7/6/20,0.021,0.979
Kansas,7/7/20,0.022,0.978
Kansas,7/8/20,0.02,0.98
Kansas,7/9/20,0.018,0.982
Kansas,7/10/20,0.02,0.98
Kansas,7/11/20,0.019,0.981
Kansas,7/12/20,0.02,0.98
Kansas,7/13/20,0.018,0.982
Kansas,7/14/20,0.023,0.977
Kansas,7/15/20,0.023,0.977
Kansas,7/16/20,0.025,0.975
Kansas,7/17/20,0.024,0.976
Kansas,7/18/20,0.025,0.975
Kansas,7/19/20,0.024,0.976
Kansas,7/20/20,0.021,0.979
Kansas,7/21/20,0.022,0.978
Kansas,7/22/20,0.019,0.981
Kansas,7/23/20,0.022,0.978
Kansas,7/24/20,0.018,0.982
Kansas,7/25/20,0.016,0.984
Kansas,7/26/20,0.017,0.983
Kansas,7/27/20,0.016,0.985
Kansas,7/28/20,0.014,0.986
Kansas,7/29/20,0.013,0.987
Kansas,7/30/20,0.012,0.988
Kansas,7/31/20,0.012,0.988
Kansas,8/1/20,0.012,0.988
Kansas,8/2/20,0.013,0.987
Kansas,8/3/20,0.013,0.987
Kansas,8/4/20,0.01,0.99
Kansas,8/5/20,0.009,0.991
Kansas,8/6/20,0.013,0.987
Kansas,8/7/20,0.014,0.986
Kansas,8/8/20,0.014,0.986
Kansas,8/9/20,0.014,0.986
Kansas,8/10/20,0.013,0.987
Kansas,8/11/20,0.013,0.987
Kansas,8/12/20,0.012,0.988
Kansas,8/13/20,0.012,0.988
Kansas,8/14/20,0.012,0.988
Kansas,8/15/20,0.012,0.988
Kansas,8/16/20,0.01,0.99
Kansas,8/17/20,0.01,0.99
Kansas,8/18/20,0.01,0.99
Kansas,8/19/20,0.01,0.99
Kansas,8/20/20,0.01,0.99
Kansas,8/21/20,0.008,0.992
Kansas,8/22/20,0.009,0.991
Kansas,8/23/20,0.01,0.99
Kansas,8/24/20,0.011,0.989
Kansas,8/25/20,0.011,0.989
Kansas,8/26/20,0.011,0.989
Kansas,8/27/20,0.009,0.991
Kansas,8/28/20,0.01,0.99
Kansas,8/29/20,0.008,0.992
Kansas,8/30/20,0.007,0.993
Kansas,8/31/20,0.009,0.991
Kansas,9/1/20,0.006,0.994
Kansas,9/2/20,0.007,0.993
Kansas,9/3/20,0.006,0.994
Kansas,9/4/20,0.005,0.995
Kansas,9/5/20,0.005,0.995
Kansas,9/6/20,0.006,0.994
Kansas,9/7/20,0.008,0.992
Kansas,9/8/20,0.008,0.992
Kansas,9/9/20,0.007,0.993
Kansas,9/10/20,0.007,0.993
Kansas,9/11/20,0.004,0.996
Kansas,9/12/20,0.004,0.996
Kansas,9/13/20,0.004,0.996
Kansas,9/14/20,0.004,0.996
Kansas,9/15/20,0.004,0.996
Kansas,9/16/20,0.005,0.995
Kansas,9/17/20,0.005,0.995
Kansas,9/18/20,0.004,0.996
Kansas,9/19/20,0.004,0.996
Kansas,9/20/20,0.004,0.996
Kansas,9/21/20,0.004,0.996
Kansas,9/22/20,0.004,0.996
Kansas,9/23/20,0.004,0.996
Kansas,9/24/20,0.007,0.993
Kansas,9/25/20,0.008,0.992
Kansas,9/26/20,0.008,0.992
Kansas,9/27/20,0.007,0.993
Kansas,9/28/20,0.007,0.993
Kansas,9/29/20,0.008,0.992
Kansas,9/30/20,0.009,0.991
Kansas,10/1/20,0.007,0.993
Kentucky,3/1/20,0.003,0.997
Kentucky,3/2/20,0.002,0.998
Kentucky,3/3/20,0.003,0.997
Kentucky,3/4/20,0.002,0.998
Kentucky,3/5/20,0.002,0.998
Kentucky,3/6/20,0.002,0.998
Kentucky,3/7/20,0.002,0.998
Kentucky,3/8/20,0.002,0.998
Kentucky,3/9/20,0.002,0.998
Kentucky,3/10/20,0.002,0.998
Kentucky,3/11/20,0.002,0.998
Kentucky,3/12/20,0.002,0.998
Kentucky,3/13/20,0.002,0.998
Kentucky,3/14/20,0.001,0.999
Kentucky,3/15/20,0.002,0.998
Kentucky,3/16/20,0.001,0.999
Kentucky,3/17/20,0.002,0.998
Kentucky,3/18/20,0.002,0.998
Kentucky,3/19/20,0.002,0.998
Kentucky,3/20/20,0.001,0.999
Kentucky,3/21/20,0.001,0.999
Kentucky,3/22/20,0.001,0.999
Kentucky,3/23/20,0.001,0.999
Kentucky,3/24/20,0.001,0.999
Kentucky,3/25/20,0.001,0.999
Kentucky,3/26/20,0.001,0.999
Kentucky,3/27/20,0.001,0.999
Kentucky,3/28/20,0.001,0.999
Kentucky,3/29/20,0.001,0.999
Kentucky,3/30/20,0.001,0.999
Kentucky,3/31/20,0.001,0.999
Kentucky,4/1/20,0.001,0.999
Kentucky,4/2/20,0.001,0.999
Kentucky,4/3/20,0.001,0.999
Kentucky,4/4/20,0.001,0.999
Kentucky,4/5/20,0.001,0.999
Kentucky,4/6/20,0.001,0.999
Kentucky,4/7/20,0.001,0.999
Kentucky,4/8/20,0.001,0.999
Kentucky,4/9/20,0.001,0.999
Kentucky,4/10/20,0.001,0.999
Kentucky,4/11/20,0.001,0.999
Kentucky,4/12/20,0.001,0.999
Kentucky,4/13/20,0.001,0.999
Kentucky,4/14/20,0.001,0.999
Kentucky,4/15/20,0.001,0.999
Kentucky,4/16/20,0.001,0.999
Kentucky,4/17/20,0.001,0.999
Kentucky,4/18/20,0.001,0.999
Kentucky,4/19/20,0.001,0.999
Kentucky,4/20/20,0.001,0.999
Kentucky,4/21/20,0.001,0.999
Kentucky,4/22/20,0.001,0.999
Kentucky,4/23/20,0.001,0.999
Kentucky,4/24/20,0.001,0.999
Kentucky,4/25/20,0.002,0.998
Kentucky,4/26/20,0.001,0.999
Kentucky,4/27/20,0.001,0.999
Kentucky,4/28/20,0.001,0.999
Kentucky,4/29/20,0.001,0.999
Kentucky,4/30/20,0.001,0.999
Kentucky,5/1/20,0.001,0.999
Kentucky,5/2/20,0.001,0.999
Kentucky,5/3/20,0.001,0.999
Kentucky,5/4/20,0.001,0.999
Kentucky,5/5/20,0.002,0.998
Kentucky,5/6/20,0.001,0.999
Kentucky,5/7/20,0.001,0.999
Kentucky,5/8/20,0.001,0.999
Kentucky,5/9/20,0.001,0.999
Kentucky,5/10/20,0.001,0.999
Kentucky,5/11/20,0.001,0.999
Kentucky,5/12/20,0.002,0.998
Kentucky,5/13/20,0.001,0.999
Kentucky,5/14/20,0.001,0.999
Kentucky,5/15/20,0.001,0.999
Kentucky,5/16/20,0.001,0.999
Kentucky,5/17/20,0.001,0.999
Kentucky,5/18/20,0.001,0.999
Kentucky,5/19/20,0.001,0.999
Kentucky,5/20/20,0.001,0.999
Kentucky,5/21/20,0.001,0.999
Kentucky,5/22/20,0.001,0.999
Kentucky,5/23/20,0.001,0.999
Kentucky,5/24/20,0.001,0.999
Kentucky,5/25/20,0.001,0.999
Kentucky,5/26/20,0.001,0.999
Kentucky,5/27/20,0.001,0.999
Kentucky,5/28/20,0.001,0.999
Kentucky,5/29/20,0.001,0.999
Kentucky,5/30/20,0.001,0.999
Kentucky,5/31/20,0.001,0.999
Kentucky,6/1/20,0.001,0.999
Kentucky,6/2/20,0.001,0.999
Kentucky,6/3/20,0.001,0.999
Kentucky,6/4/20,0.001,0.999
Kentucky,6/5/20,0.001,0.999
Kentucky,6/6/20,0.001,0.999
Kentucky,6/7/20,0.001,0.999
Kentucky,6/8/20,0.001,0.999
Kentucky,6/9/20,0.001,0.999
Kentucky,6/10/20,0.002,0.998
Kentucky,6/11/20,0.002,0.998
Kentucky,6/12/20,0.002,0.998
Kentucky,6/13/20,0.002,0.998
Kentucky,6/14/20,0.001,0.999
Kentucky,6/15/20,0.002,0.998
Kentucky,6/16/20,0.002,0.998
Kentucky,6/17/20,0.002,0.998
Kentucky,6/18/20,0.001,0.999
Kentucky,6/19/20,0.001,0.999
Kentucky,6/20/20,0.001,0.999
Kentucky,6/21/20,0.001,0.999
Kentucky,6/22/20,0.001,0.999
Kentucky,6/23/20,0.001,0.999
Kentucky,6/24/20,0.001,0.999
Kentucky,6/25/20,0.001,0.999
Kentucky,6/26/20,0.001,0.999
Kentucky,6/27/20,0.001,0.999
Kentucky,6/28/20,0.001,0.999
Kentucky,6/29/20,0.001,0.999
Kentucky,6/30/20,0.001,0.999
Kentucky,7/1/20,0.001,0.999
Kentucky,7/2/20,0.001,0.999
Kentucky,7/3/20,0.001,0.999
Kentucky,7/4/20,0.001,0.999
Kentucky,7/5/20,0,1
Kentucky,7/6/20,0.001,0.999
Kentucky,7/7/20,0.001,0.999
Kentucky,7/8/20,0,1
Kentucky,7/9/20,0.001,0.999
Kentucky,7/10/20,0.001,0.999
Kentucky,7/11/20,0.001,0.999
Kentucky,7/12/20,0.001,0.999
Kentucky,7/13/20,0.001,0.999
Kentucky,7/14/20,0.001,0.999
Kentucky,7/15/20,0.001,0.999
Kentucky,7/16/20,0.001,0.999
Kentucky,7/17/20,0.001,0.999
Kentucky,7/18/20,0.001,0.999
Kentucky,7/19/20,0.001,0.999
Kentucky,7/20/20,0.001,0.999
Kentucky,7/21/20,0.001,0.999
Kentucky,7/22/20,0,1
Kentucky,7/23/20,0.001,0.999
Kentucky,7/24/20,0,1
Kentucky,7/25/20,0,1
Kentucky,7/26/20,0,1
Kentucky,7/27/20,0,1
Kentucky,7/28/20,0,1
Kentucky,7/29/20,0,1
Kentucky,7/30/20,0,1
Kentucky,7/31/20,0,1
Kentucky,8/1/20,0,1
Kentucky,8/2/20,0,1
Kentucky,8/3/20,0,1
Kentucky,8/4/20,0,1
Kentucky,8/5/20,0,1
Kentucky,8/6/20,0,1
Kentucky,8/7/20,0,1
Kentucky,8/8/20,0,1
Kentucky,8/9/20,0,1
Kentucky,8/10/20,0,1
Kentucky,8/11/20,0,1
Kentucky,8/12/20,0,1
Kentucky,8/13/20,0,1
Kentucky,8/14/20,0,1
Kentucky,8/15/20,0,1
Kentucky,8/16/20,0,1
Kentucky,8/17/20,0,1
Kentucky,8/18/20,0,1
Kentucky,8/19/20,0,1
Kentucky,8/20/20,0,1
Kentucky,8/21/20,0,1
Kentucky,8/22/20,0,1
Kentucky,8/23/20,0,1
Kentucky,8/24/20,0,1
Kentucky,8/25/20,0,1
Kentucky,8/26/20,0,1
Kentucky,8/27/20,0,1
Kentucky,8/28/20,0,1
Kentucky,8/29/20,0,1
Kentucky,8/30/20,0,1
Kentucky,8/31/20,0,1
Kentucky,9/1/20,0,1
Kentucky,9/2/20,0,1
Kentucky,9/3/20,0,1
Kentucky,9/4/20,0,1
Kentucky,9/5/20,0,1
Kentucky,9/6/20,0,1
Kentucky,9/7/20,0,1
Kentucky,9/8/20,0,1
Kentucky,9/9/20,0,1
Kentucky,9/10/20,0,1
Kentucky,9/11/20,0,1
Kentucky,9/12/20,0,1
Kentucky,9/13/20,0,1
Kentucky,9/14/20,0,1
Kentucky,9/15/20,0,1
Kentucky,9/16/20,0,1
Kentucky,9/17/20,0,1
Kentucky,9/18/20,0,1
Kentucky,9/19/20,0,1
Kentucky,9/20/20,0,1
Kentucky,9/21/20,0,1
Kentucky,9/22/20,0,1
Kentucky,9/23/20,0,1
Kentucky,9/24/20,0,1
Kentucky,9/25/20,0,1
Kentucky,9/26/20,0,1
Kentucky,9/27/20,0,1
Kentucky,9/28/20,0,1
Kentucky,9/29/20,0,1
Kentucky,9/30/20,0,1
Kentucky,10/1/20,0,1
Louisiana,3/1/20,0.049,0.951
Louisiana,3/2/20,0.048,0.952
Louisiana,3/3/20,0.046,0.954
Louisiana,3/4/20,0.036,0.964
Louisiana,3/5/20,0.035,0.965
Louisiana,3/6/20,0.036,0.964
Louisiana,3/7/20,0.037,0.963
Louisiana,3/8/20,0.029,0.971
Louisiana,3/9/20,0.028,0.972
Louisiana,3/10/20,0.025,0.975
Louisiana,3/11/20,0.022,0.978
Louisiana,3/12/20,0.021,0.979
Louisiana,3/13/20,0.019,0.981
Louisiana,3/14/20,0.02,0.98
Louisiana,3/15/20,0.02,0.981
Louisiana,3/16/20,0.023,0.977
Louisiana,3/17/20,0.026,0.974
Louisiana,3/18/20,0.027,0.973
Louisiana,3/19/20,0.026,0.974
Louisiana,3/20/20,0.023,0.977
Louisiana,3/21/20,0.023,0.977
Louisiana,3/22/20,0.021,0.979
Louisiana,3/23/20,0.022,0.978
Louisiana,3/24/20,0.02,0.98
Louisiana,3/25/20,0.021,0.979
Louisiana,3/26/20,0.02,0.98
Louisiana,3/27/20,0.019,0.981
Louisiana,3/28/20,0.018,0.982
Louisiana,3/29/20,0.02,0.98
Louisiana,3/30/20,0.018,0.982
Louisiana,3/31/20,0.019,0.981
Louisiana,4/1/20,0.02,0.98
Louisiana,4/2/20,0.02,0.98
Louisiana,4/3/20,0.024,0.976
Louisiana,4/4/20,0.024,0.976
Louisiana,4/5/20,0.024,0.976
Louisiana,4/6/20,0.024,0.976
Louisiana,4/7/20,0.022,0.978
Louisiana,4/8/20,0.023,0.977
Louisiana,4/9/20,0.022,0.978
Louisiana,4/10/20,0.021,0.979
Louisiana,4/11/20,0.022,0.978
Louisiana,4/12/20,0.022,0.978
Louisiana,4/13/20,0.025,0.975
Louisiana,4/14/20,0.023,0.977
Louisiana,4/15/20,0.021,0.979
Louisiana,4/16/20,0.022,0.978
Louisiana,4/17/20,0.023,0.977
Louisiana,4/18/20,0.021,0.979
Louisiana,4/19/20,0.021,0.979
Louisiana,4/20/20,0.021,0.979
Louisiana,4/21/20,0.026,0.974
Louisiana,4/22/20,0.028,0.972
Louisiana,4/23/20,0.03,0.97
Louisiana,4/24/20,0.028,0.972
Louisiana,4/25/20,0.029,0.971
Louisiana,4/26/20,0.029,0.971
Louisiana,4/27/20,0.027,0.973
Louisiana,4/28/20,0.024,0.976
Louisiana,4/29/20,0.026,0.974
Louisiana,4/30/20,0.024,0.976
Louisiana,5/1/20,0.025,0.975
Louisiana,5/2/20,0.03,0.97
Louisiana,5/3/20,0.032,0.968
Louisiana,5/4/20,0.035,0.965
Louisiana,5/5/20,0.036,0.964
Louisiana,5/6/20,0.027,0.973
